link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/coffee-art-mike-breach-bartistart-latte-creations_us_5bb2523ee4b0171db69f37d2,Coffee Art: Mike Breach's 'Baristart' Makes For Amazing Celebrity Latte Creations (VIDEO),CULTURE & ARTS,"""I kind of want to be like Willy Wonka with coffee,"" Breach says in the video above. ""Make it something interesting and fun",,2013-04-13
https://www.huffingtonpost.com/entry/john-williams-john-williams-outsider-artist-creates-moving-historical-collages-photos-interview_us_5bb252f9e4b0171db69f3ce6,"John Williams, Outsider Artist, Creates Moving Historical Collages (PHOTOS, INTERVIEW)",CULTURE & ARTS,"Art allows Williams to channel his energy toward his artistic vision, although Williams specified that he's most appreciative",Priscilla Frank,2013-04-13
https://www.huffingtonpost.com/entry/monica-nouwens-photo-exhibition-at-foam-gallery-presents-ambivalent-and-bewitching-image-of-la-photos_us_5bb25299e4b0171db69f3b21,Monica Nouwens Photo Exhibition At Foam Gallery Presents Ambivalent And Bewitching Image Of LA (PHOTOS),CULTURE & ARTS,"Known and loved for its blue skies, silver screens and tan physiques, Los Angeles might look unfamiliar through Monica Nouwens",,2013-04-13
https://www.huffingtonpost.com/entry/anna-sew-hoy-life-is-a_us_5bb2533de4b0171db69f3f72,Anna Sew Hoy: Life Is a Beach (PHOTOS),CULTURE & ARTS,,"Juri Koll, Contributor
Director, The Venice Institute of Contemporary Art",2013-04-13
https://www.huffingtonpost.com/entry/stage-door-matilda_us_5bb2533de4b0171db69f3f59,Stage Door: Matilda,CULTURE & ARTS,"To discourage her, she's sent to a prison-like school run by the maniacal Miss Trunchbull (an extraordinary Bertie Carvel), who sings to her maligned charges: ""If you want to teach success, you don't use sympathy or tenderness."" She could double as a Wall Street CEO.","Fern Siegel, Contributor
Deputy Editor, MediaPost",2013-04-13
https://www.huffingtonpost.com/entry/kate-jenkins-crocheted-foods-are-the-most-delicious-crafts-youll-see-today_us_5bb25338e4b0171db69f3eac,Kate Jenkins' Crocheted Foods Are The Most Delicious Crafts You'll See Today (PHOTOS),CULTURE & ARTS,"And just when we thought we couldn't handle any more cuteness, we perused Jenkins' website, which reads: ""Take me to the",,2013-04-13
https://www.huffingtonpost.com/entry/remembering-maria-tallchi_us_5bb2533ce4b0171db69f3f22,Remembering Maria Tallchief,CULTURE & ARTS,"As she touched my hand to adjust it, I was keenly aware that this same hand had also touched Balanchine, Nureyev and countless others. It was hard to wrap your head around. I was thirteen years old and I had never been more intimidated. Or more thrilled.","Catherine L. Tully, Contributor
Editor/Owner, 4dancers.org",2013-04-13
https://www.huffingtonpost.com/entry/bruce-helander-on-the-imageblog_us_5bb25339e4b0171db69f3efb,Bruce Helander on the ImageBlog,CULTURE & ARTS,"Sending Out an S.O.S., 2009, Original acrylic on canvas with printed background, 79 5/8 x 50 in. A reminder not to attempt","Bruce Helander, Contributor
Member, Florida Artists Hall of Fame, Former Editor-in-Chief, ...",2013-04-13
https://www.huffingtonpost.com/entry/delia-brown-on-the-imageblog_us_5bb2533ae4b0171db69f3efd,Delia Brown on the ImageBlog,CULTURE & ARTS,"A Fashionable Woman Lunches in the Arts District with Her Daughters, 2008, oil on panel, 12"" x 20"". The project ""Precious","Delia Brown, Contributor
Contributor",2013-04-13
https://www.huffingtonpost.com/entry/joachim-seinfeld-on-the-image-blog_us_5bb2533ae4b0171db69f3eff,Joachim Seinfeld on the ImageBlog,CULTURE & ARTS,"Neighbours – Berlin: Petersburger Platz 2-VI, 2011, 25x30 cm. Silver Gelatine Emulsion on Mixed Media( Removed Wall Paintings","Joachim Seinfeld, Contributor
Contributor",2013-04-13
https://www.huffingtonpost.com/entry/first-nighter-barbra-streisand_us_5bb25236e4b0171db69f3755,"First Nighter: Barbra Streisand, Julius Caesar, Cleopatra, Jack and Madeline Lee Gilford Get Theater Treatments",CULTURE & ARTS,"Buyer & Cellar, a one-man intermissionless 90-minuter showcasing an extremely adroit Michael Urie, could easily be dismissed as a merely silly time-killer for La Streisand fans. Yet, in a larger sense, it inadvertently implies a reality about the American obsession with fame.","David Finkle, Contributor
Writer, Drama Critic",2013-04-07
https://www.huffingtonpost.com/entry/before-the-parade-passes_us_5bb25236e4b0171db69f3778,Before the Parade Passes By,CULTURE & ARTS,"If one is lucky, certain theatrical moments reach out and grab an audience with their magic. For many of us devoted to the magic of live theater, it is the quest for a special kind of moment that keeps us coming back for more.","George Heymont, Contributor
San Francisco-based arts critic",2013-04-07
https://www.huffingtonpost.com/entry/jeffrey-braverman-on-the_us_5bb25236e4b0171db69f377a,Jeffrey Braverman  on the ImageBlog,CULTURE & ARTS,"Arthur, 2012 (color photograph) An in depth portrait documenting photographer Arthur Tress. Tress has spent his career taking","Jeffrey Braverman, Contributor
Visual storyteller, producer and entrepreneur",2013-04-07
https://www.huffingtonpost.com/entry/mike-may-on-the-imageblog_us_5bb25236e4b0171db69f377c,Mike May on the ImageBlog,CULTURE & ARTS,Binder >>About Mike May,"Mike May, Contributor
Contributor",2013-04-07
https://www.huffingtonpost.com/entry/awol-erizku-on-the-imageb_us_5bb25236e4b0171db69f377e,Awol Erizku on the ImageBlog,CULTURE & ARTS,"""Awol Erizku, Girl with Versace Pants, 2011. Digital chromogenic print, 65 x 50 inches, Edition of 5. Courtesy of Awol Erizku","Awol Erizku, Contributor
www.awolerizku.tumblr.com",2013-04-07
https://www.huffingtonpost.com/entry/aipad-photography-show-2013-new-york-park-avenue-armory_us_5bb25234e4b0171db69f3702,AIPAD Photography Show 2013: New York Art Fair Takes Over Park Avenue Armory (PHOTOS),CULTURE & ARTS,"It's that time of year, New Yorkers, when the Park Avenue Armory's massive indoor space is transformed into one of the city's",,2013-04-07
https://www.huffingtonpost.com/entry/gorgeous-new-app-helps-yo_us_5bb25234e4b0171db69f370c,Gorgeous New App Helps You Memorize Poetry,CULTURE & ARTS,"Just in time for National Poetry Month, Penguin has teamed up with app developer inkle to bring you a high-tech, enjoyable way to memorize classic poetry.","John Lundberg, Contributor
Writer, Poetry teacher",2013-04-07
https://www.huffingtonpost.com/entry/milissa-payne-up-in-the-air_us_5bb25239e4b0171db69f3790,A Very American Chic: The Milissa Payne Project Up in the Air,CULTURE & ARTS,"Payne Bradley's new suite of dances entitled Up in the Air appear to be her way of having a conversation with legendary, long dead choreographers. She speaks the language of classical ballet with fluency and a modern accent. There is also an elegance, a very American chic.","Carla Escoda, Contributor
Dance, theatre, and arts critic, based in San Francisco.",2013-04-07
https://www.huffingtonpost.com/entry/boston-museum-of-fine-arts-japanese-art_us_5bb251fce4b0171db69f3515,The BMFA's Phantom Japan Collection and the Empty Swinging Door,CULTURE & ARTS,"Perhaps the MFA with its increasingly contemporary orientation is no longer so interested in opening the doors to other, older cultures.","Susan J. Napier, Contributor
Professor of Japanese Studies, Tufts University",2013-04-07
https://www.huffingtonpost.com/entry/letterscapes-anna-saccani-put-typography-in-the-spotlight_us_5bb24b28e4b0171db69f0397,'LetterScapes' By Anna Saccani Puts Typography In The Spotlight (PHOTOS),CULTURE & ARTS,What began as Saccani's doctoral thesis turned into an ode to the art of large-scale public typography projects. Besides,,2013-04-06
https://www.huffingtonpost.com/entry/the-week-in-arts-and-culture-roundup_us_5bb25234e4b0171db69f3722,"The Week In Arts&Culture: Instagram Arrest, SNL Art And Delicious Art Snacks (PHOTOS)",CULTURE & ARTS,"The Metropolitan Museum of Art, that well-known behemoth of the New York City art scene, has been the subject of some not",,2013-04-06
https://www.huffingtonpost.com/entry/saya-woolfalk-on-the-imag_us_5bb25235e4b0171db69f373a,Saya Woolfalk on the ImageBlog,CULTURE & ARTS,"Saya Woolfalk, The Empathics: Chimera, Video Still, 2013, Video, 2 min. 52 sec. Empathics are fictional race of women who","Saya Woolfalk, Contributor
Contributor",2013-04-06
https://www.huffingtonpost.com/entry/tom-lawson-on-the-imagebl_us_5bb25235e4b0171db69f373c,Tom Lawson on the ImageBlog,CULTURE & ARTS,"”Subject to Debate, 2012, 72 x 66 inches, oil on canvas, Courtesy of the artist and David Kordansky Gallery.” >>About Tom","Tom Lawson, Contributor
Contributor",2013-04-06
https://www.huffingtonpost.comhttp://theater.nytimes.com/2013/04/07/theater/orphans-regroups-with-alec-baldwin-and-ben-foster.html?_r=0&adxnnl=1&pagewanted=all&adxnnlx=1365261562-G2LEJAslJ99cKZvUgQ+WHA,‘Orphans’ Regroups With Alec Baldwin And Ben Foster,CULTURE & ARTS,Is anything ever easy with Alec Baldwin? An Emmy Award-winning star whose periodic outbursts have made him a tabloid treasure,,2013-04-06
https://www.huffingtonpost.com/entry/the-worlds-greatest-beethoven-festival_us_5bb25227e4b0171db69f3634,The World's Greatest Beethoven Festival: 'Bogotá es Beethoven',CULTURE & ARTS,"In addition to the social and artistic goals that were accomplished, the festival further defined Teatro Mayor director Ramiro Osorio's vision of theaters as public workspaces to the point where that vision can now serve as a template for replication and localization.","Laurence Vittes, Contributor
I write about classical music for Gramophone, the Huffington P...",2013-04-06
https://www.huffingtonpost.com/entry/molly-crabapple-shell-game-paintings_us_5bb25217e4b0171db69f3553,Molly Crabapple's 'Shell Game' Paintings Depict A Year In Crisis From Occupy Wall Street To Anonymous Hacks,CULTURE & ARTS,"Activist artist Molly Crabapple's new series of paintings titled ""Shell Game"" at Smart Clothes Gallery in New York portray",Leigh Silver,2013-04-06
https://www.huffingtonpost.com/entry/rachel-kaye-on-the-imageb_us_5bb25157e4b0171db69f2f73,Rachel Kaye on the ImageBlog,CULTURE & ARTS,"M8 Colored Pencil on Paper 9"" x 12"" 2011. Included in the exhibition Shebam! Pow! Blop! Wizz! at Johansson Projects, December","Rachel Kaye, Contributor
Contributor",2013-03-31
https://www.huffingtonpost.com/entry/joachim-seinfeld-on-the-i_us_5bb25157e4b0171db69f2f75,Joachim Seinfeld on the ImageBlog,CULTURE & ARTS,Neighbours - Berlin: Petersburger Platz 2-VI 2011. 25x30 cm. Silver Gelatine Emulsion on Mixed Media(. Removed Wall Paintings,"Joachim Seinfeld, Contributor
Contributor",2013-03-31
https://www.huffingtonpost.com/entry/charles-garabedian-on-the_us_5bb25158e4b0171db69f2f77,Charles Garabedian on the ImageBlog,CULTURE & ARTS,"Charles Garabedian Willie Snake, 1985 acrylic on canvas (three panels) Overall: 7 ft. 6 1/2 in. x 33 ft. 6 in. (229.9 x 1021.1","Charles Garabedian, Contributor
Contributor",2013-03-31
https://www.huffingtonpost.com/entry/will-rymans-bird-on-view_us_5bb25157e4b0171db69f2f71,Will Ryman's Bird On View in Flatiron Plaza,CULTURE & ARTS,"Constructed of both actual and fabricated nails, Bird is the first art structure to be displayed at this location, and part of DOT's new effort to bring more contemporary art to the public space.","Catie Keck, Contributor
Arts & Culture Journalist",2013-03-31
https://www.huffingtonpost.com/entry/easter-art-15-eggcelent-masterpieces-to-celebrate-the-spring-holiday_us_5bb2513ae4b0171db69f2eb0,Easter Art: 15 Eggcelent Masterpieces To Celebrate The Spring Holiday (PHOTOS),CULTURE & ARTS,"Break out your oversized chocolate creatures and neon pink Peeps, because the Easter bunny has officially landed. That's",,2013-03-31
https://www.huffingtonpost.com/entry/the-shoemaker-short-film_us_5bb2511be4b0171db69f2e8b,"'The Shoemaker,' Short Film By Dustin Cohen, Tells The Touching Story Of A 91-Year-Old Brooklyn Shop Owner (VIDEO)",CULTURE & ARTS,"""I'm not the retiring person,"" Mr. Catalfumo states in the video above. ""You've got to keep moving in life."" 'The Shoemaker",,2013-03-31
https://www.huffingtonpost.com/entry/joseph-keckler-is-on-our_us_5bb250bae4b0171db69f2bc7,"Joseph Keckler Is On Our Radar: The Experimental Opera Singer And Performance Artist On His Upcoming Project 'I Am An Opera' (INTERVIEW, VIDEOS)",CULTURE & ARTS,JK: I wouldn't say that I am influenced in the artist John Kelly and later becoming friends with him. I like his whole project,,2013-03-31
https://www.huffingtonpost.com/entry/national-poetry-month_us_5bb250b6e4b0171db69f2b84,A Brief Guide to National Poetry Month,CULTURE & ARTS,"April is National Poetry Month, poetry lovers!  An annual celebration (since 1996) sponsored by the Academy of American Poets, the event aims to spread the gospel of poetry and celebrate the art's rich past and vibrant present.","John Lundberg, Contributor
Writer, Poetry teacher",2013-03-31
https://www.huffingtonpost.com/entry/from-egg-lady-to-eggxecut_us_5bb25157e4b0171db69f2f60,From Egg Lady to Egg-xecutive,CULTURE & ARTS,"My mom Daniela Mahoney celebrated her 30th anniversary as a nationally-recognized Czech folk artist in the United States this year. After many setbacks under the Czechoslovakian regime, she finally found personal and financial freedom through the traditional craft of egg decorating in the U.S.","Teresa Mahoney, Contributor
Digital Media Fellow, Columbia Journalism School",2013-03-30
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb2513ae4b0171db69f2ec3,"The Week In Arts & Culture: Time Traveling Photos, Led Zeppelin Anniversary And A Drumming Prodigy (PHOTOS)",CULTURE & ARTS,"The record has gone down in history as one of Rolling Stone's 500 greatest albums of all time (along with ""Led Zeppelin,"" ""Led",,2013-03-30
https://www.huffingtonpost.com/entry/vincent-van-gogh-birthday_us_5bb25142e4b0171db69f2ede,Vincent Van Gogh Birthday: The 10 Best Modern Tributes To The Post-Impressionist Master,CULTURE & ARTS,"Of course, it's no secret that the artist, who died at the age of 37, lived a tortured life, suffering from mental health",,2013-03-30
https://www.huffingtonpost.com/entry/atilio-pernisco-on-the-im_us_5bb25143e4b0171db69f2efc,Atilio Pernisco on the ImageBlog,CULTURE & ARTS,Untitled 2012 oil on canvas 12 x 16 in,"Atilio Pernisco, Contributor
Contributor",2013-03-30
https://www.huffingtonpost.com/entry/brigitte-engler-on-the-im_us_5bb25143e4b0171db69f2efe,Brigitte Engler on the ImageBlog,CULTURE & ARTS,"Bobby, ink on rives paper. 46""x 20"" http://cnp-la.org/event/post-la","Brigitte Engler, Contributor
Contributor",2013-03-30
https://www.huffingtonpost.com/entry/craig-taylor-on-the-image_us_5bb25143e4b0171db69f2f00,Craig Taylor on the ImageBlog,CULTURE & ARTS,Secret Picnic Spot 30 x 26 inches oil on canvas 2012,"Craig Taylor, Contributor
Contributor",2013-03-30
https://www.huffingtonpost.com/entry/francisco-de-goya-birthday_us_5bb25101e4b0171db69f2d77,Francisco Goya Birthday: The Spanish Romantic Painter Would Turn 267 Today (PHOTOS),CULTURE & ARTS,"Happy Birthday, Goya! We are thankful for you and your ability to paint the most frightening eyeballs we have ever glimpsed",,2013-03-30
https://www.huffingtonpost.com/entry/latoya-ruby-frazier-photographs-a-haunted-capital-brooklyn-museum_us_5bb24fb2e4b0171db69f249f,LaToya Ruby Frazier Photographs: 'A Haunted Capital' Captures Family Life In A Forgotten Industrial Town (PHOTOS),CULTURE & ARTS,"""A Haunted Capital"" runs from March 22 - August 11 at the Brooklyn Museum. Scroll through the slideshow below to see some",,2013-03-24
https://www.huffingtonpost.com/entry/postapocalyptic-pastorale_us_5bb25017e4b0171db69f2759,Post-Apocalyptic Pastorale: The Paintings of Jazz-minh Moore,CULTURE & ARTS,"Jazz-minh Moore is painting figures in landscapes, in acrylic paint, on birch panels. She often distresses the boundaries of her panels, or otherwise incorporates the physicality of her substrate into the work itself.","Daniel Maidman, Contributor
artist and writer",2013-03-24
https://www.huffingtonpost.com/entry/kenya-robinson-on-the-ima_us_5bb25017e4b0171db69f275b,Kenya Robinson on the ImageBlog,CULTURE & ARTS,"Title: Blonde Anemone Media: Plastic combs, nuts, bolts, cable ties, nylon crochet thread, and synthetic hair Year: 2010","Kenya (Robinson), Contributor
I am an international Southerner, using privilege as plastic m...",2013-03-24
https://www.huffingtonpost.com/entry/patricia-terrell-oneal-on-the-imagebl_us_5bb25017e4b0171db69f275d,Patricia Terrell-O'Neal on the ImageBlog,CULTURE & ARTS,"Boy in Orange Shades, oil on canvas, 42"" x 30""","Patricia Terrell-O'Neal, Contributor
Contributor",2013-03-24
https://www.huffingtonpost.com/entry/bruce-helander-on-the-ima_us_5bb25017e4b0171db69f275f,Bruce Helander on the ImageBlog,CULTURE & ARTS,"Post Triangle, 2009, Original acrylic on canvas with printed background, 56 ¾ x 39 ¼ in. -- A structured composition of disparate","Bruce Helander, Contributor
Member, Florida Artists Hall of Fame, Former Editor-in-Chief, ...",2013-03-24
https://www.huffingtonpost.com/entry/tilda-swinton-moma_us_5bb25016e4b0171db69f2729,Tilda Swinton Sleeps In A Glass Box At The Museum Of Modern Art,CULTURE & ARTS,"Swinton debuted ""The Maybe,"" a collaboration with artist Cornelia Parker, in 1995 in London, and later reprised it in Rome",,2013-03-24
https://www.huffingtonpost.com/entry/comedian-matt-graham-this-too-shall-suck-one-man-show_us_5bb24f14e4b0171db69f2205,"Comedian Matt Graham Talks SNL, Scrabble Championships And His One-Man Show, 'This Too Shall Suck' (PHOTO)",CULTURE & ARTS,What are you hoping to achieve with “This Too Shall Suck”? And you finally ended up in Boston? It's been quite an honor. At,Katherine Brooks,2013-03-23
https://www.huffingtonpost.com/entry/affordable-art-fair-new-york_us_5bb24eb5e4b0171db69f1fdb,Affordable Art Fair: New York Plays Host To A Four-Day Celebration Of Artworks You Can Actually Buy (PHOTOS),CULTURE & ARTS,"There's nothing we adore more than an art organization with a democratizing attitude, so how could we not fall in with New",Katherine Brooks,2013-03-23
https://www.huffingtonpost.com/entry/christo-and-jeanne-claude-big-air-package-indoor-installtion_us_5bb24ec9e4b0171db69f2004,Christo and Jeanne-Claude's New Massive Installation 'Big Air Package' In Germany Is The 'Largest Ever Inflated Envelope Without A Skeleton',CULTURE & ARTS,Christo and the late Jeanne-Claude are the grandparents of fantastical large-scale installations. The pair draped a 400-meter,,2013-03-23
https://www.huffingtonpost.com/entry/old-school-hollywood-roya_us_5bb25014e4b0171db69f26e5,Old School Hollywood Royalty,CULTURE & ARTS,"Once upon a time, Hollywood stars were worshipped like gods and goddesses. No photographers were trying to snap pants-less crotch shots as someone stepped from a car. Nor were they terrorizing people in traffic and threatening the lives of innocent bystanders with their self-aggrandizing stunts.","George Heymont, Contributor
San Francisco-based arts critic",2013-03-23
https://www.huffingtonpost.com/entry/dannielle-tegeder-on-the_us_5bb25010e4b0171db69f2648,Dannielle Tegeder on the ImageBlog,CULTURE & ARTS,Having grown-up in a family of steamfitters that planned and built large scale electrical and heating systems in industrial,"Dannielle Tegeder, Contributor
Contributor",2013-03-23
https://www.huffingtonpost.com/entry/robert-minervini-on-the-i_us_5bb25010e4b0171db69f264a,Robert Minervini on the ImageBlog,CULTURE & ARTS,"Lone Bather, acrylic and oil on canvas, 50 x 60"" 2012 Courtesy of the artist and Marine Contemporary","Robert Minervini, Contributor
Contributor",2013-03-23
https://www.huffingtonpost.com/entry/kenyatta-ac-hinkle-on-the_us_5bb25010e4b0171db69f264d,"Kenyatta A.C. Hinkle on the ImageBlog March 23, 2013",CULTURE & ARTS,"The Uninvited, Acrylic paint on polyfilm printed photo, 20 x 30 2009-12 This piece is from “The Uninvited” series that is","Kenyatta A.C. Hinkle, Contributor
Contributor",2013-03-23
https://www.huffingtonpost.com/entry/the-week-in-arts-and-culture_us_5bb25011e4b0171db69f266c,"The Week In Arts&Culture: More Bush Paintings, Yayoi Kusama's Bday And A Guy Named 'Mustang Wanted'",CULTURE & ARTS,This week we got a whole new batch of artwork from the artist formerly known as President Bush and we celebrated some holy,,2013-03-23
https://www.huffingtonpost.com/entry/an-interview-with-lebanes_us_5bb24f9ee4b0171db69f2449,"An Interview with Lebanese artist, Pascal Hachem, from London's Selma Feriani Gallery, Art Dubai 2013",CULTURE & ARTS,PH: Yes same direction - pointing same issues differently - elaborated to understand the link between the lipstick and beauty,"James Scarborough, Contributor
Writer",2013-03-23
https://www.huffingtonpost.com/entry/broadway-caricatures_us_5bb24ff7e4b0171db69f2604,"It's a Bird, It's a Plane, It's Superman'",CULTURE & ARTS,"I loved comics as a boy. Drawing comic book characters always intrigued me, and Superman was a favorite.","Ken Fallin, Contributor
Illustrator",2013-03-23
https://www.huffingtonpost.com/entry/spring-poems_us_5bb24e14e4b0171db69f1c70,Three Non-Traditional Poems of Spring,CULTURE & ARTS,"Spring officially arrives on Wednesday, a season that has always been seen as a symbol of rebirth and renewal, and the unquestioned darling of poets.","John Lundberg, Contributor
Writer, Poetry teacher",2013-03-17
https://www.huffingtonpost.com/entry/twice-removed-greg-mociln_us_5bb24e1de4b0171db69f1d32,"""Twice Removed: Greg Mocilnikar and Andy Kolar: New Paintings,"" Walter Maciel Gallery, Culver City",CULTURE & ARTS,"Rare is the chance to see work that, piece by piece, so clearly merits a visual dialogue.  Such is the case here. Greg Mocilnikar does to space what Juan Gris, with his Synthetic Cubism, does to form.","James Scarborough, Contributor
Writer",2013-03-17
https://www.huffingtonpost.com/entry/an-interview-with-bisi-si_us_5bb24e1ee4b0171db69f1d5b,"An Interview With Bisi Silva, Curator of Art Dubai's 'Marker' Project",CULTURE & ARTS,"This third edition of Marker, curated by Lagos-based Bisi Silva for the seventh edition of Art Dubai, describes the societal changes sparked by the rapid development of West African cities.","James Scarborough, Contributor
Writer",2013-03-17
https://www.huffingtonpost.com/entry/irish-artists-celebrating-st-patricks-day_us_5bb24e1ae4b0171db69f1d1c,"Irish Artists: Celebrating St. Patrick's Day With Our 5 Favorite Irish Aesthetes (PHOTOS, VIDEO)",CULTURE & ARTS,"Happy St. Patrick's Day dear readers! We hope you are wearing green, drinking appropriately colored beer and finding four",,2013-03-17
https://www.huffingtonpost.com/entry/the-big-reveal_us_5bb24e1ee4b0171db69f1d83,The Big Reveal,CULTURE & ARTS,"Some people may be horrified by my attitude toward spoiler alerts, but the Internet has changed the nature of arts criticism. If an important plot device can't be discussed in print, it means that the playwright and producer lack sufficient faith in their material to trust their audience.","George Heymont, Contributor
San Francisco-based arts critic",2013-03-17
https://www.huffingtonpost.comhttp://www.nytimes.com/2013/03/17/arts/design/walter-pierce-architect-of-modernist-homes-is-dead-at-93.html?_r=0,"Walter Pierce, Architect Of Modernist Homes, Is Dead At 93",CULTURE & ARTS,"Read more on The New York Times Had Paul Revere made another pass through Lexington, Mass., only this time in the 1940s, he",,2013-03-17
https://www.huffingtonpost.com/entry/beautiful-paris-photos-reflections-joanna-lemanska_us_5bb24dfee4b0171db69f1b5a,Paris Photos By Joanna Lemanska Capture Serene Reflections Of The City of Light (PHOTOS),CULTURE & ARTS,"""First thing that I do when a see a potentially interesting reflective surface, like puddle, window, floor, is to look around",,2013-03-16
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb24e15e4b0171db69f1cb6,"The Week In Arts & Culture: Diane Arbus, Secret Drummers And Volcano Chasing",CULTURE & ARTS,"""Mirror"" continues the multi-disciplinary artist's explorations of space and time. A kaleidoscopic LED display will wrap",,2013-03-16
https://www.huffingtonpost.com/entry/womens-history-month-artist-carolee-schneemann_us_5bb24e14e4b0171db69f1c7c,Women's History Month Artists: Celebrating WHM With Carolee Schneemann As The Three Of Spades,CULTURE & ARTS,WHERE: Hear Schneemann discuss her unorthodox feminist performances on ARTFORUM. WHAT: Schneemann is a multi-disciplinary,,2013-03-16
"https://www.huffingtonpost.comhttp://www.latimes.com/entertainment/arts/culture/la-et-cm-knight-moca-nga-notebook-20130316,0,1938218.story",MOCA-National Gallery Of Art Deal Is An Empty Prospect,CULTURE & ARTS,A proposed five-year collaboration deal between the troubled Museum of Contemporary Art in downtown Los Angeles and the National,,2013-03-16
https://www.huffingtonpost.com/entry/caption-the-artwork-bronzino_us_5bb24c63e4b0171db69f0a5a,"CAPTION THE ARTWORK: Closeup From Angelo Bronzino's 'Venus, Cupid, Folly And Time'",CULTURE & ARTS,"In 1546 Angelo Bronzino beautifully painted the ultimate Mannerist family orgy, also known as ""Venus, Cupid, Folly, and Time",,2013-03-16
https://www.huffingtonpost.com/entry/learning-from-the-masters_us_5bb24d57e4b0171db69f139e,Learning From the Masters,CULTURE & ARTS,"If you want to see an example of creativity as ""intelligence having fun,"" watch the opening sequence from 1920's The Scarecrow as the 5'6"" Buster Keaton and 6'3"" Joe Roberts sit down to one of the most elaborately choreographed breakfasts you will ever see in your life.","George Heymont, Contributor
San Francisco-based arts critic",2013-03-10
https://www.huffingtonpost.com/entry/carmen-sydney-opera_us_5bb24d5de4b0171db69f13fd,"In Sydney, Opera Grabs the Bull by the Horns",CULTURE & ARTS,"Outdoor opera is artistically risky. Some say it compromises the art form and that amplifying the singers' voices destroys opera's unique element, the sound of the unadulterated human voice. As a means to draw new audiences, the gamble is paying off.","Joyce Morgan, Contributor
Arts writer and co-author of 'Journeys on the Silk Road'",2013-03-10
https://www.huffingtonpost.com/entry/rudyard-kipling_us_5bb24d4fe4b0171db69f12f5,"A New Collection Shines Light Rudyard Kipling, the Poet",CULTURE & ARTS,"Though he was a Nobel Laureate, Kipling is a controversial figure in the literary world. He was a strong voice for colonialism and the British Empire -- at times, from a contemporary perspective, shockingly so.","John Lundberg, Contributor
Writer, Poetry teacher",2013-03-10
https://www.huffingtonpost.com/entry/womens-history-month-artist-marlene-dumas_us_5bb24cb7e4b0171db69f0dd0,Women's History Month Artists: Celebrating WHM With Marlene Dumas As The Eight Of Hearts,CULTURE & ARTS,"HuffPost Arts&Culture is celebrating Women's History Month with the help of our favorite artists -- female artists, of course",,2013-03-10
https://www.huffingtonpost.com/entry/iran-modern-asia-society_us_5bb24ac7e4b0171db69f020d,'Iran Modern' Exhibit At The Asia Society Illuminates 20 Years Of Contemporary Art In Tehran (PHOTOS),CULTURE & ARTS,"In ""Argo,"" we see a mob of angry Iranians storming the embassy during the 1979 revolution, and in ""Reading Lolita in Tehran",,2013-03-10
https://www.huffingtonpost.com/entry/edo-pop-japan-society_us_5bb24c86e4b0171db69f0c73,Edo Pop: Historic Japanese Woodblock Prints 'Ukiyo-e' And Contemporary Works Inspired By Them At The Japan Society,CULTURE & ARTS,"During the Edo Period in Japan (1615–1868), Tokyo quickly became a cosmopolitan city with a lively arts and culture scene",,2013-03-10
https://www.huffingtonpost.com/entry/optical-illusion-art-moki_us_5bb24d06e4b0171db69f1071,Optical Illusion: Moki's Surreal Painted Landscapes Dizzy The Imagination (PHOTOS),CULTURE & ARTS,"""As a child, I often thought about being very huge, being able to see everything from above. I imagined things like a giant",,2013-03-10
https://www.huffingtonpost.com/entry/pilobolus-dance-shadow-internet-viral-video_us_5bb24d50e4b0171db69f12fd,Pilobolus Dance: Shadow Dancers Awe The Internet With Inspiring Viral Performance (VIDEO),CULTURE & ARTS,"In the video above, a troupe of talented dancers perform to Alicia Keys' ""Empire State of Mind,"" contorting their bodies",,2013-03-09
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb24d50e4b0171db69f1313,"The Week In Arts & Culture: International Women's Day, The Armory Fair, LACMOCA And More (PHOTOS)",CULTURE & ARTS,"Click here to read more. And finally, behold, the 10 art trends dominating Armory Week 2013. Share the trends you noticed",,2013-03-09
https://www.huffingtonpost.com/entry/six-artists-on-their-road_us_5bb24d2ce4b0171db69f1142,"6 Artists on their Road to Broadway and Engaging Audiences: Here, Now and Then",CULTURE & ARTS,"Since last week, Paul's next play has been announced at Signature Theatre in Arlington; Santino opened to positive reviews in Cinderella; Kinky Boots has had a bravura first few performances, and the theatre world keeps turning.","Bruce E. Whitacre, Contributor
Executive Director, Theatre Forward",2013-03-09
https://www.huffingtonpost.com/entry/womens-history-month-artist-mickalene-thomas_us_5bb24d4ae4b0171db69f127c,Women's History Month Artists: Celebrating WHM With Mickalene Thomas As The Jack Of Diamonds,CULTURE & ARTS,"WHY: We can't get enough of Thomas' ""The Origin of the Universe,"" a riff on Courbet's scandalous crotch-shot reworked with",,2013-03-09
